x,ecdf_n10,ecdf_n100,ecdf_n1000,F1
3.0952998631844633,0.9992,0.9994,0.9988,1.0013751635601773
3.1053497880549497,0.9992,0.9994,0.9988,1.0013483702816273
3.115399712925436,0.9992,0.9994,0.9988,1.0013220680908275
3.1254496377959224,0.9992,0.9994,0.9988,1.0012962486470565
3.1354995626664106,0.9992,0.9994,0.9988,1.001270903737782
3.145549487536897,0.9992,0.9994,0.9988,1.0012460252769297
3.1555994124073834,0.9992,0.9994,0.9988,1.0012216053031626
3.16564933727787,0.9992,0.9996,0.9988,1.0011976359782166
3.175699262148358,0.9992,0.9996,0.9988,1.0011741095852873
3.1857491870188444,0.9992,0.9998,0.9988,1.0011510185274062
3.1957991118893307,0.9994,0.9998,0.9988,1.0011283553258181
3.205849036759817,0.9994,0.9998,0.9988,1.001106112618365
3.2158989616303053,0.9994,0.9998,0.9988,1.0010842831578735
3.2259488865007917,0.9994,0.9998,0.9988,1.001062859810568
3.235998811371278,0.9994,0.9998,0.9988,1.0010418355545523
3.2460487362417645,0.9994,0.9998,0.9988,1.0010212034783084
3.256098661112251,0.9994,0.9998,0.9988,1.0010009567791784
3.266148585982739,0.9994,0.9998,0.9988,1.000981088761862
3.2761985108532254,0.9994,0.9998,0.9988,1.000961592836912
3.286248435723712,0.9994,0.9998,0.9988,1.0009424625192374
3.2962983605941982,0.9994,0.9998,0.9988,1.0009236914266617
3.3063482854646864,0.9998,0.9998,0.9988,1.0009052732785229
3.316398210335173,0.9998,0.9998,0.9988,1.0008872018942732
3.326448135205659,0.9998,0.9998,0.9988,1.0008694711920731
3.3364980600761456,0.9998,0.9998,0.9988,1.0008520751873986
3.346547984946632,0.9998,0.9998,0.9988,1.0008350079916453
3.35659790981712,0.9998,0.9998,0.9988,1.0008182638107515
3.3666478346876065,0.9998,0.9998,0.9988,1.0008018369438865
3.376697759558093,0.9998,0.9998,0.999,1.0007857220677192
3.3867476844285793,0.9998,0.9998,0.999,1.0007699144262354
3.3967976092990675,0.9998,0.9998,0.999,1.0007544074954702
3.406847534169554,0.9998,0.9998,0.999,1.0007391959356988
3.4168974590400403,0.9998,0.9998,0.999,1.000724274493933
3.4269473839105267,0.9998,0.9998,0.999,1.0007096380026674
3.436997308781015,0.9998,0.9998,0.999,1.000695281378682
3.4470472336515012,0.9998,0.9998,0.999,1.0006811996218419
3.4570971585219876,0.9998,0.9998,0.999,1.000667387813894
3.467147083392474,0.9998,0.9998,0.999,1.0006538411172743
3.4771970082629604,0.9998,0.9998,0.999,1.0006405547739137
3.4872469331334486,0.9998,0.9998,0.999,1.000627524104054
3.497296858003935,0.9998,0.9998,0.999,1.0006147445051132
3.5073467828744214,0.9998,0.9998,0.999,1.0006022114505837
3.5173967077449078,0.9998,0.9998,0.999,1.0005899204889224
3.527446632615396,0.9998,1.0,0.999,1.000577867242446
3.5374965574858823,0.9998,1.0,0.999,1.0005660474062315
3.5475464823563687,0.9998,1.0,0.999,1.0005544567470193
3.557596407226855,0.9998,1.0,0.999,1.0005430911021294
3.5676463320973433,0.9998,1.0,0.999,1.0005319463784315
3.5776962569678297,0.9998,1.0,0.999,1.0005210185513336
3.587746181838316,0.9998,1.0,0.999,1.0005103036637581
3.5977961067088025,0.9998,1.0,0.9992,1.0004997978251313
3.607846031579289,0.9998,1.0,0.9992,1.0004894972103722
3.617895956449777,0.9998,1.0,0.9992,1.000479398058887
3.6279458813202634,0.9998,1.0,0.9992,1.0004694966735825
3.63799580619075,0.9998,1.0,0.9992,1.0004597894199296
3.648045731061236,0.9998,1.0,0.9992,1.0004502727250337
3.6580956559317244,0.9998,1.0,0.9992,1.0004409430766985
3.6681455808022108,0.9998,1.0,0.9992,1.0004317970224992
3.678195505672697,0.9998,1.0,0.9992,1.0004228311688586
3.6882454305431835,0.9998,1.0,0.9992,1.000414042180127
3.6982953554136717,0.9998,1.0,0.9992,1.0004054267776858
3.708345280284158,0.9998,1.0,0.9992,1.0003969817390943
3.7183952051546445,0.9998,1.0,0.9992,1.0003887038972394
3.728445130025131,0.9998,1.0,0.9992,1.0003805901394807
3.7384950548956173,0.9998,1.0,0.9992,1.0003726374068045
3.7485449797661055,0.9998,1.0,0.9994,1.0003648426929819
3.758594904636592,0.9998,1.0,0.9994,1.0003572030437282
3.7686448295070782,0.9998,1.0,0.9994,1.0003497155558885
3.7786947543775646,0.9998,1.0,0.9994,1.0003423773766609
3.788744679248053,0.9998,1.0,0.9994,1.0003351857028224
3.798794604118539,0.9998,1.0,0.9994,1.0003281377799498
3.8088445289890256,0.9998,1.0,0.9994,1.000321230901651
3.818894453859512,0.9998,1.0,0.9994,1.0003144624087967
3.82894437873,0.9998,1.0,0.9994,1.0003078296887589
3.8389943036004865,0.9998,1.0,0.9994,1.000301330174666
3.849044228470973,0.9998,1.0,0.9994,1.0002949613446992
3.8590941533414593,0.9998,1.0,0.9994,1.0002887207213902
3.8691440782119457,0.9998,1.0,0.9994,1.0002826058709116
3.879194003082434,0.9998,1.0,0.9994,1.000276614402381
3.8892439279529203,0.9998,1.0,0.9994,1.0002707439671648
3.8992938528234067,0.9998,1.0,0.9994,1.000264992258185
3.909343777693893,0.9998,1.0,0.9994,1.0002593570092422
3.9193937025643812,0.9998,1.0,0.9994,1.0002538359943758
3.9294436274348676,0.9998,1.0,0.9994,1.0002484270272283
3.939493552305354,0.9998,1.0,0.9994,1.0002431279604043
3.9495434771758404,0.9998,1.0,0.9994,1.00023793668484
3.9595934020463286,0.9998,1.0,0.9994,1.0002328511291747
3.969643326916815,0.9998,1.0,0.9996,1.0002278692591224
3.9796932517873014,0.9998,1.0,0.9996,1.000222989076856
3.9897431766577878,0.9998,1.0,0.9996,1.000218208620424
3.999793101528274,0.9998,1.0,0.9996,1.000213525963178
4.009843026398762,0.9998,1.0,0.9996,1.0002089392131939
4.019892951269249,0.9998,1.0,0.9996,1.0002044465127051
4.029942876139735,0.9998,1.0,0.9996,1.0002000460375344
4.0399928010102215,0.9998,1.0,0.9996,1.0001957359965288
4.05004272588071,0.9998,1.0,0.9996,1.0001915146309988
4.060092650751196,0.9998,1.0,0.9996,1.0001873802141847
4.0701425756216825,0.9998,1.0,0.9996,1.0001833310507406
4.080192500492169,0.9998,1.0,0.9996,1.0001793654762194
4.090242425362657,0.9998,1.0,0.9996,1.0001754818565574
4.100292350233143,0.9998,1.0,0.9996,1.0001716785875656
4.11034227510363,0.9998,1.0,0.9996,1.0001679540944246
4.120392199974116,0.9998,1.0,0.9996,1.0001643068311767
4.130442124844603,0.9998,1.0,0.9996,1.0001607352802344
4.140492049715091,0.9998,1.0,0.9996,1.0001572379519155
4.150541974585577,0.9998,1.0,0.9996,1.0001538133839827
4.160591899456064,0.9998,1.0,0.9996,1.0001504601411815
4.17064182432655,0.9998,1.0,0.9996,1.0001471768147838
4.180691749197038,0.9998,1.0,0.9998,1.0001439620221366
4.1907416740675245,1.0,1.0,0.9998,1.0001408144062078
4.200791598938011,1.0,1.0,0.9998,1.0001377326351388
4.210841523808497,1.0,1.0,0.9998,1.0001347154018139
4.2208914486789855,1.0,1.0,0.9998,1.000131761423451
4.230941373549472,1.0,1.0,0.9998,1.0001288694411927
4.240991298419958,1.0,1.0,0.9998,1.0001260382196941
4.251041223290445,1.0,1.0,0.9998,1.0001232665467206
4.261091148160931,1.0,1.0,0.9998,1.0001205532327466
4.271141073031419,1.0,1.0,0.9998,1.0001178971105522
4.281190997901906,1.0,1.0,0.9998,1.0001152970348282
4.291240922772392,1.0,1.0,0.9998,1.0001127518817996
4.301290847642878,1.0,1.0,0.9998,1.0001102605488652
4.311340772513367,1.0,1.0,0.9998,1.0001078219542328
4.321390697383853,1.0,1.0,0.9998,1.0001054350365568
4.331440622254339,1.0,1.0,0.9998,1.0001030987545838
4.341490547124826,1.0,1.0,0.9998,1.0001008120867962
4.351540471995314,1.0,1.0,0.9998,1.0000985740310582
4.3615903968658,1.0,1.0,0.9998,1.0000963836042647
4.371640321736287,1.0,1.0,0.9998,1.0000942398420127
4.381690246606772,1.0,1.0,1.0,1.0000921417982822
